Time,Bus21,Bus22,Bus23,Bus24,Bus25,Bus26,Bus27,Bus28,Bus29,Bus30,Bus31,Bus32,Bus33,Bus34,Bus35,Bus36,Bus37,Bus38,Bus39
3.811667,1.085846,1.108159,1.095033,1.088164,1.11484,1.094272,1.082781,1.076347,1.071845,1.105309,1.057148,1.036902,1.053268,1.024666,1.122128,1.090019,1.109518,1.040195,1.0185
3.821667,1.08327,1.105846,1.092702,1.085428,1.11243,1.089712,1.078819,1.069803,1.064932,1.103088,1.054573,1.034496,1.051236,1.02291,1.120213,1.087989,1.107637,1.033232,1.018058
3.831667,1.080583,1.103431,1.090269,1.082574,1.109852,1.084988,1.074707,1.063087,1.057845,1.100765,1.051829,1.031983,1.049119,1.021072,1.118209,1.085878,1.105617,1.026105,1.017542
3.841667,1.077797,1.100924,1.087745,1.079615,1.107121,1.080124,1.070468,1.056237,1.050626,1.098348,1.048928,1.029375,1.046926,1.01916,1.116122,1.083694,1.103469,1.018855,1.016954
3.851667,1.074925,1.098335,1.085141,1.076566,1.104253,1.07515,1.066122,1.049291,1.043315,1.095844,1.045882,1.026684,1.044668,1.017182,1.113962,1.081444,1.101201,1.011521,1.016299
3.861667,1.071978,1.095675,1.082467,1.073439,1.101261,1.070092,1.061695,1.042288,1.03595,1.093261,1.042708,1.023923,1.042353,1.015145,1.111736,1.079139,1.098825,1.004143,1.01558
3.871667,1.068971,1.092955,1.079735,1.070248,1.098163,1.064976,1.057208,1.035265,1.028572,1.090608,1.039422,1.021106,1.039992,1.013059,1.109453,1.076788,1.096352,0.99676,1.014804
3.881667,1.065923,1.090202,1.076972,1.067013,1.094973,1.059792,1.052659,1.028183,1.021139,1.087904,1.036067,1.018248,1.037602,1.010946,1.107142,1.074428,1.093808,0.989333,1.013988
3.891667,1.062761,1.08732,1.074075,1.06367,1.091665,1.054622,1.048085,1.021244,1.01387,1.085096,1.03252,1.015301,1.035132,1.008732,1.104705,1.071918,1.091122,0.982075,1.013084
3.901667,1.059652,1.084493,1.07124,1.060378,1.088345,1.049492,1.043555,1.014372,1.006673,1.082287,1.029009,1.0124,1.032693,1.006548,1.10231,1.069491,1.088432,0.974895,1.012163
3.911667,1.05653,1.081647,1.068388,1.057074,1.084981,1.044402,1.039048,1.007615,0.999604,1.079443,1.025459,1.009496,1.030242,1.004347,1.099891,1.067051,1.085691,0.96785,1.011205
3.921667,1.053408,1.078795,1.06553,1.053775,1.081589,1.039378,1.034586,1.001003,0.992694,1.076572,1.02189,1.006603,1.027793,1.002138,1.097459,1.064607,1.082912,0.960971,1.010217
3.931667,1.0503,1.075946,1.062677,1.050493,1.078185,1.03444,1.030188,0.994563,0.985973,1.073685,1.018322,1.003736,1.025354,0.99993,1.095022,1.062166,1.080109,0.954288,1.009203
3.941667,1.047215,1.073112,1.05984,1.04724,1.074785,1.029607,1.02587,0.98832,0.979465,1.070789,1.014776,1.000907,1.022932,0.997731,1.092588,1.059739,1.077293,0.947825,1.00817
3.951667,1.044165,1.070302,1.057027,1.044027,1.071403,1.024897,1.021649,0.982297,0.973195,1.067894,1.011272,0.998127,1.020537,0.995548,1.090165,1.057334,1.074476,0.941605,1.007124
3.961667,1.041159,1.067523,1.054248,1.040866,1.068051,1.020327,1.017539,0.976512,0.967182,1.065007,1.007826,0.995408,1.018174,0.993388,1.08776,1.054956,1.07167,0.935649,1.00607
3.971667,1.038207,1.064785,1.05151,1.037765,1.064745,1.015911,1.013554,0.970984,0.961445,1.062137,1.004459,0.99276,1.015852,0.991258,1.085381,1.052612,1.068886,0.929974,1.005013
3.981667,1.035316,1.062095,1.048821,1.034735,1.061496,1.011662,1.009705,0.965728,0.955999,1.059291,1.001185,0.990193,1.013576,0.989164,1.083033,1.050309,1.066135,0.924596,1.003959
3.991667,1.032495,1.05946,1.046187,1.031783,1.058315,1.007593,1.006003,0.960756,0.950858,1.056478,0.998021,0.987716,1.011352,0.987112,1.080722,1.048052,1.063427,0.919529,1.002913
4.001667,1.029751,1.056885,1.043615,1.028917,1.055215,1.003714,1.002458,0.956081,0.946033,1.053703,0.994981,0.985335,1.009185,0.985109,1.078454,1.045844,1.060772,0.914782,1.001881
4.011667,1.027089,1.054377,1.04111,1.026144,1.052205,1.000033,0.999078,0.95171,0.941533,1.050976,0.992077,0.983059,1.00708,0.983157,1.076234,1.043691,1.058179,0.910364,1.000866
4.021667,1.024515,1.051941,1.038677,1.023469,1.049295,0.996558,0.99587,0.94765,0.937365,1.048301,0.989321,0.980893,1.005042,0.981263,1.074066,1.041595,1.055657,0.906282,0.999873
4.031667,1.022034,1.04958,1.036321,1.020898,1.046494,0.993297,0.992841,0.943908,0.933534,1.045686,0.986723,0.978842,1.003074,0.97943,1.071953,1.039561,1.053215,0.902541,0.998908
4.041667,1.01965,1.047299,1.034044,1.018435,1.043809,0.990253,0.989996,0.940486,0.930043,1.043137,0.98429,0.97691,1.00118,0.97766,1.069899,1.037591,1.050858,0.899143,0.997973
4.051667,1.017366,1.045101,1.03185,1.016083,1.041249,0.987432,0.987338,0.937387,0.926895,1.04066,0.982029,0.975101,0.999361,0.975959,1.067908,1.035686,1.048596,0.89609,0.997072
4.061667,1.015186,1.042988,1.029742,1.013846,1.038821,0.984836,0.984872,0.934611,0.924088,1.038259,0.979945,0.973416,0.99762,0.974327,1.065981,1.03385,1.046432,0.893381,0.99621
4.071667,1.013111,1.040963,1.027722,1.011727,1.036528,0.982468,0.982598,0.932158,0.921623,1.035941,0.978041,0.971857,0.995959,0.972767,1.064121,1.032083,1.044374,0.891016,0.99539
4.081667,1.011143,1.039028,1.025791,1.009727,1.034378,0.980329,0.98052,0.930026,0.919498,1.03371,0.97632,0.970426,0.994379,0.97128,1.062329,1.030386,1.042425,0.888991,0.994614
4.091667,1.009283,1.037183,1.023951,1.007846,1.032374,0.978418,0.978637,0.928213,0.917708,1.03157,0.974782,0.969122,0.99288,0.969868,1.060608,1.028761,1.040591,0.887303,0.993885
4.101667,1.007532,1.035429,1.022202,1.006087,1.030521,0.976737,0.97695,0.926714,0.91625,1.029525,0.973425,0.967944,0.991463,0.968532,1.058957,1.027208,1.038874,0.885947,0.993205
4.111667,1.005891,1.033768,1.020545,1.004448,1.02882,0.975283,0.975458,0.925527,0.915119,1.02758,0.972249,0.966892,0.990128,0.967271,1.057377,1.025728,1.037278,0.884918,0.992577
4.121667,1.004359,1.0322,1.018981,1.00293,1.027274,0.974055,0.974159,0.924645,0.914309,1.025736,0.97125,0.965964,0.988874,0.966086,1.05587,1.024319,1.035804,0.884211,0.992003
4.131667,1.002935,1.030724,1.017509,1.001533,1.025885,0.973051,0.973053,0.924063,0.913813,1.023998,0.970423,0.965157,0.9877,0.964976,1.054435,1.022984,1.034454,0.883818,0.991484
4.141667,1.00162,1.02934,1.01613,1.000255,1.024654,0.972267,0.972136,0.923775,0.913626,1.022367,0.969765,0.964469,0.986605,0.963941,1.053072,1.021721,1.03323,0.883732,0.991021
4.151667,1.000411,1.028047,1.014842,0.999094,1.023581,0.971701,0.971405,0.923775,0.91374,1.020844,0.969268,0.963897,0.985589,0.962981,1.051782,1.020531,1.032132,0.883947,0.990615
4.161667,0.999309,1.026846,1.013645,0.99805,1.022665,0.971348,0.970858,0.924054,0.914147,1.019432,0.968927,0.963437,0.984648,0.962093,1.050564,1.019413,1.03116,0.884453,0.990268
4.171667,0.998311,1.025735,1.01254,0.997121,1.021906,0.971204,0.970491,0.924606,0.914838,1.018132,0.968734,0.963086,0.983781,0.961276,1.049417,1.018367,1.030313,0.885244,0.989978
4.181667,0.997416,1.024714,1.011524,0.996305,1.021302,0.971264,0.9703,0.925423,0.915807,1.016943,0.968683,0.962841,0.982987,0.96053,1.048342,1.017393,1.02959,0.88631,0.989748
4.191667,0.996623,1.023782,1.010598,0.995599,1.02085,0.971524,0.970281,0.926497,0.917043,1.015866,0.968765,0.962697,0.982262,0.959852,1.047337,1.016491,1.02899,0.887644,0.989576
4.201667,0.995929,1.022937,1.00976,0.995002,1.020549,0.971976,0.970429,0.92782,0.918538,1.0149,0.968974,0.96265,0.981604,0.959241,1.046403,1.015662,1.02851,0.889236,0.989461
4.211667,0.995334,1.022179,1.00901,0.994512,1.020395,0.972617,0.970739,0.929383,0.920283,1.014043,0.9693,0.962696,0.981012,0.958694,1.045539,1.014904,1.028147,0.891077,0.989405
4.221667,0.994835,1.021507,1.008347,0.994125,1.020383,0.973439,0.971206,0.931176,0.922269,1.013295,0.969735,0.962831,0.980481,0.958211,1.044744,1.014218,1.0279,0.893158,0.989404
4.231667,0.994431,1.020921,1.007771,0.99384,1.02051,0.974437,0.971824,0.933192,0.924487,1.012653,0.970273,0.963051,0.980011,0.957789,1.044017,1.013604,1.027765,0.895471,0.989459
4.241667,0.994119,1.020418,1.007281,0.993654,1.020771,0.975603,0.972589,0.935421,0.926925,1.012114,0.970904,0.963352,0.979598,0.957425,1.043359,1.013063,1.027737,0.898005,0.989568
4.251667,0.993899,1.019999,1.006876,0.993566,1.02116,0.976931,0.973495,0.937854,0.929576,1.011676,0.971622,0.963729,0.979239,0.95712,1.042769,1.012594,1.027814,0.900751,0.989729
4.261667,0.993769,1.019662,1.006555,0.993572,1.021673,0.978413,0.974535,0.94048,0.932429,1.011336,0.972419,0.964179,0.978934,0.95687,1.042246,1.012199,1.02799,0.9037,0.989941
4.271667,0.993726,1.019408,1.006319,0.99367,1.022303,0.980043,0.975704,0.943291,0.935473,1.011089,0.973287,0.964696,0.978678,0.956673,1.041791,1.011878,1.028262,0.906842,0.990202
4.281667,0.99377,1.019234,1.006166,0.993859,1.023044,0.981812,0.976995,0.946277,0.938699,1.010931,0.97422,0.965278,0.978471,0.956529,1.041402,1.01163,1.028624,0.910166,0.990509
4.291667,0.993899,1.019141,1.006097,0.994136,1.02389,0.983713,0.978403,0.949427,0.942095,1.010859,0.97521,0.965921,0.978311,0.956435,1.04108,1.011458,1.029071,0.913663,0.99086
4.301667,0.994111,1.019128,1.00611,0.994499,1.024833,0.985738,0.979921,0.952731,0.945652,1.010867,0.976253,0.96662,0.978195,0.956391,1.040824,1.01136,1.029599,0.917322,0.991253
4.311667,0.994405,1.019194,1.006206,0.994945,1.025867,0.98788,0.981543,0.956178,0.949358,1.010951,0.977341,0.967373,0.978123,0.956395,1.040635,1.011338,1.030201,0.921133,0.991685
4.321667,0.99478,1.019338,1.006384,0.995474,1.026984,0.99013,0.983262,0.959759,0.953203,1.011106,0.97847,0.968174,0.978092,0.956446,1.040511,1.011392,1.030873,0.925086,0.992154
4.331667,0.995234,1.019561,1.006643,0.996082,1.028178,0.992479,0.985073,0.963462,0.957175,1.011327,0.979633,0.969021,0.978103,0.956542,1.040453,1.011523,1.031608,0.929169,0.992656
4.341667,0.995766,1.019862,1.006983,0.996768,1.029441,0.99492,0.986967,0.967276,0.961263,1.011608,0.980826,0.969911,0.978154,0.956685,1.040461,1.01173,1.032401,0.933372,0.993188
4.351667,0.996375,1.020239,1.007404,0.99753,1.030765,0.997444,0.98894,0.971191,0.965456,1.011945,0.982044,0.970839,0.978244,0.956872,1.040534,1.012014,1.033247,0.937683,0.993748
4.361667,0.997059,1.020692,1.007905,0.998366,1.032144,1.000043,0.990983,0.975196,0.969742,1.012332,0.983283,0.971803,0.978375,0.957103,1.040673,1.012375,1.034139,0.942092,0.994332
4.371667,0.997739,1.021145,1.008404,0.999196,1.033511,1.002632,0.993016,0.979194,0.974025,1.012721,0.984507,0.972759,0.978487,0.957334,1.040815,1.012732,1.035028,0.946508,0.994921
4.381667,0.998683,1.021861,1.009182,1.000287,1.035054,1.005455,0.995287,0.983449,0.978566,1.013251,0.985819,0.973844,0.978789,0.957718,1.041175,1.013373,1.036058,0.951171,0.995566
4.391667,0.999484,1.02244,1.009811,1.001233,1.036484,1.008141,0.997416,0.987565,0.982973,1.01371,0.987058,0.974845,0.978955,0.958021,1.041428,1.013851,1.037006,0.955723,0.996189
4.401667,1.000583,1.023315,1.010756,1.002473,1.038091,1.011061,0.999793,0.991924,0.987623,1.01431,0.988393,0.97599,0.979353,0.958504,1.041928,1.014653,1.038094,0.960503,0.996863
4.411667,1.001506,1.024023,1.01152,1.003535,1.03956,1.013815,1.001999,0.996117,0.992111,1.014824,0.989633,0.977026,0.979578,0.958884,1.042295,1.015262,1.039082,0.965149,0.997508
4.421667,1.002751,1.025052,1.012624,1.004913,1.041199,1.016796,1.004455,1.000534,0.99682,1.015474,0.990973,0.978216,0.980074,0.959468,1.042931,1.01622,1.040206,0.969998,0.998196
4.431667,1.003893,1.025986,1.013626,1.006185,1.04274,1.019663,1.006796,1.004836,1.001418,1.01607,0.992237,0.979328,0.980459,0.959993,1.043494,1.017067,1.041259,0.974759,0.998865
4.441667,1.0051,1.02699,1.014701,1.007516,1.044282,1.022539,1.009158,1.009138,1.006018,1.016681,0.993493,0.980451,0.980888,0.960566,1.044121,1.017989,1.042316,0.979526,0.999533
4.451667,1.00637,1.028062,1.015847,1.008905,1.045816,1.025417,1.011536,1.01343,1.010606,1.017303,0.994737,0.981582,0.981367,0.961188,1.044811,1.018984,1.043372,0.984287,1.000199
4.461667,1.007697,1.029198,1.01706,1.010346,1.047336,1.028285,1.013921,1.0177,1.015171,1.01793,0.995964,0.982717,0.981894,0.961858,1.045559,1.020047,1.044422,0.989031,1.000858
4.471667,1.009076,1.030392,1.018333,1.011834,1.048834,1.031135,1.016306,1.021937,1.019701,1.01856,0.997171,0.983852,0.982463,0.962575,1.046362,1.02117,1.045461,0.993745,1.001508
4.481667,1.010504,1.031641,1.019661,1.013364,1.050306,1.033959,1.018682,1.026128,1.024185,1.019188,0.998355,0.984984,0.983074,0.963337,1.047217,1.022349,1.046483,0.998419,1.002148
4.491667,1.011974,1.03294,1.021041,1.01493,1.051744,1.036749,1.021043,1.030264,1.028611,1.019811,0.999511,0.986107,0.983725,0.964144,1.04812,1.023579,1.047483,1.003042,1.002773
4.501667,1.013483,1.034284,1.022467,1.016529,1.053143,1.039496,1.023382,1.034335,1.032969,1.020424,1.000637,0.98722,0.984415,0.964996,1.04907,1.024856,1.048458,1.007603,1.003381
4.511667,1.015026,1.035669,1.023934,1.018155,1.054498,1.042193,1.025693,1.03833,1.03725,1.021025,1.001728,0.988318,0.985142,0.965891,1.050061,1.026174,1.049404,1.012092,1.003971
4.521667,1.016598,1.037091,1.025438,1.019804,1.055804,1.044833,1.02797,1.042241,1.041443,1.021611,1.00278,0.989397,0.985904,0.96683,1.051092,1.027528,1.050315,1.016499,1.004541
4.531667,1.018194,1.038544,1.026972,1.02147,1.057057,1.047408,1.030205,1.04606,1.04554,1.022179,1.003792,0.990455,0.986699,0.96781,1.052156,1.028913,1.05119,1.020817,1.005087
4.541667,1.019808,1.040023,1.028531,1.023147,1.058251,1.049914,1.032394,1.049778,1.049532,1.022725,1.004757,0.991486,0.987525,0.96883,1.053251,1.030323,1.052023,1.025035,1.005609
4.551667,1.021435,1.041523,1.03011,1.02483,1.059383,1.052342,1.03453,1.053387,1.053411,1.023247,1.005674,0.992489,0.988378,0.969889,1.054372,1.031753,1.052813,1.029146,1.006104
4.561667,1.023068,1.043037,1.031702,1.026513,1.06045,1.054689,1.036608,1.056881,1.057171,1.023742,1.006539,0.99346,0.989256,0.970985,1.055515,1.033197,1.053555,1.033142,1.006572
4.571667,1.024702,1.044561,1.033302,1.028191,1.061447,1.056947,1.038621,1.060253,1.060804,1.024208,1.007347,0.994394,0.990154,0.972115,1.056674,1.034649,1.054248,1.037018,1.00701
4.581667,1.026331,1.046088,1.034903,1.029856,1.062373,1.059113,1.040567,1.063498,1.064306,1.024642,1.008097,0.99529,0.991068,0.973278,1.057844,1.036104,1.054888,1.040767,1.007418
4.591667,1.027948,1.047612,1.036498,1.031504,1.063224,1.061182,1.042439,1.066611,1.06767,1.025041,1.008785,0.996144,0.991996,0.97447,1.059022,1.037555,1.055474,1.044383,1.007794
4.601667,1.029549,1.049128,1.038083,1.033128,1.063998,1.06315,1.044233,1.069587,1.070893,1.025405,1.009408,0.996953,0.992931,0.975689,1.060201,1.038998,1.056004,1.047862,1.008138
4.611667,1.031126,1.050629,1.03965,1.034722,1.064693,1.065014,1.045945,1.072424,1.073971,1.02573,1.009964,0.997715,0.993871,0.976931,1.061376,1.040425,1.056476,1.051201,1.00845
4.621667,1.032674,1.052109,1.041194,1.036281,1.065309,1.066772,1.047572,1.075117,1.0769,1.026015,1.01045,0.998427,0.994809,0.978193,1.062543,1.041833,1.05689,1.054395,1.008728
4.631667,1.034187,1.053563,1.042709,1.037799,1.065844,1.06842,1.04911,1.077666,1.079679,1.026258,1.010865,0.999088,0.995743,0.979472,1.063695,1.043215,1.057243,1.057441,1.008972
4.641667,1.035659,1.054985,1.044189,1.03927,1.066298,1.069956,1.050556,1.080068,1.082305,1.026459,1.011207,0.999695,0.996666,0.980764,1.064829,1.044568,1.057535,1.060339,1.009183
4.651667,1.037087,1.05637,1.045629,1.04069,1.06667,1.071381,1.051909,1.082322,1.084778,1.026614,1.011476,1.000248,0.997574,0.982065,1.06594,1.045885,1.057767,1.063086,1.009361
4.661667,1.038463,1.057714,1.047024,1.042054,1.066961,1.072692,1.053166,1.084429,1.087098,1.026725,1.01167,1.000744,0.998464,0.983371,1.067022,1.047163,1.057938,1.065682,1.009505
4.671667,1.039784,1.05901,1.04837,1.043358,1.067172,1.07389,1.054326,1.086388,1.089264,1.026789,1.011789,1.001184,0.99933,0.984678,1.068071,1.048399,1.058047,1.068126,1.009618
4.681667,1.041046,1.060255,1.049662,1.044597,1.067304,1.074975,1.055387,1.088199,1.091277,1.026807,1.011834,1.001567,1.000168,0.985981,1.069084,1.049587,1.058097,1.070419,1.009698
4.691667,1.042246,1.061445,1.050896,1.045769,1.067358,1.075947,1.05635,1.089866,1.093138,1.026778,1.011807,1.001894,1.000975,0.987278,1.070055,1.050727,1.058088,1.07256,1.009748
4.701667,1.043378,1.062576,1.052069,1.046869,1.067336,1.076808,1.057214,1.091388,1.094849,1.026702,1.011707,1.002163,1.001748,0.988562,1.070982,1.051814,1.058021,1.074552,1.009769
4.711667,1.044442,1.063645,1.053178,1.047897,1.067241,1.077559,1.057979,1.092768,1.096412,1.026579,1.011538,1.002378,1.002483,0.989831,1.071862,1.052847,1.057898,1.076395,1.009761
4.721667,1.045435,1.064651,1.054221,1.04885,1.067075,1.078203,1.058647,1.094008,1.097829,1.026411,1.011302,1.002538,1.003177,0.99108,1.072691,1.053824,1.05772,1.078092,1.009727
4.731667,1.046354,1.06559,1.055196,1.049726,1.066842,1.078741,1.059219,1.095112,1.099103,1.026198,1.011003,1.002646,1.003829,0.992305,1.073467,1.054743,1.05749,1.079644,1.009667
4.741667,1.0472,1.066461,1.056102,1.050525,1.066545,1.079177,1.059695,1.096082,1.100237,1.025941,1.010643,1.002704,1.004436,0.993502,1.074189,1.055605,1.05721,1.081054,1.009584
4.751667,1.047971,1.067264,1.056937,1.051246,1.066187,1.079513,1.06008,1.096921,1.101234,1.025641,1.010228,1.002714,1.004997,0.994668,1.074854,1.056408,1.056882,1.082324,1.009479
4.761667,1.048667,1.067997,1.057703,1.051891,1.065772,1.079754,1.060374,1.097634,1.102097,1.025301,1.009762,1.002679,1.005511,0.9958,1.075462,1.057154,1.056509,1.083458,1.009355
4.771667,1.049289,1.068661,1.058399,1.052459,1.065305,1.079901,1.060581,1.098224,1.10283,1.024921,1.009249,1.002602,1.005978,0.996893,1.076013,1.057842,1.056094,1.084457,1.009214
4.781667,1.049837,1.069257,1.059025,1.052952,1.064789,1.07996,1.060703,1.098694,1.103437,1.024504,1.008697,1.002487,1.006397,0.997946,1.076505,1.058473,1.05564,1.085325,1.009057
4.791667,1.050315,1.069785,1.059584,1.053372,1.064231,1.079935,1.060746,1.099049,1.103922,1.024052,1.00811,1.002337,1.00677,0.998955,1.07694,1.05905,1.055151,1.086066,1.008887
4.801667,1.050723,1.070248,1.060077,1.053722,1.063633,1.07983,1.060712,1.099294,1.104288,1.023568,1.007495,1.002156,1.007097,0.999919,1.077319,1.059573,1.05463,1.086682,1.008706
4.811667,1.051064,1.070646,1.060507,1.054005,1.063002,1.079649,1.060605,1.099431,1.10454,1.023053,1.006858,1.001949,1.007379,1.000835,1.077642,1.060046,1.05408,1.087178,1.008516
4.821667,1.051341,1.070984,1.060875,1.054224,1.062341,1.079397,1.060431,1.099467,1.104682,1.022511,1.006205,1.001719,1.007619,1.001703,1.077911,1.060471,1.053506,1.087556,1.008321
4.831667,1.051559,1.071263,1.061186,1.054383,1.061657,1.07908,1.060193,1.099404,1.104718,1.021945,1.005544,1.001472,1.007819,1.002521,1.078129,1.06085,1.05291,1.08782,1.008121
4.841667,1.051719,1.071487,1.061442,1.054485,1.060954,1.078701,1.059898,1.099249,1.104653,1.021357,1.00488,1.001211,1.00798,1.003289,1.078297,1.061186,1.052296,1.087974,1.00792
4.851667,1.051827,1.071659,1.061647,1.054536,1.060237,1.078267,1.059548,1.099005,1.104492,1.020751,1.004221,1.000941,1.008106,1.004007,1.078419,1.061484,1.051669,1.088023,1.007719
4.861667,1.051888,1.071784,1.061806,1.05454,1.059512,1.077783,1.059151,1.098678,1.104238,1.020128,1.003572,1.000667,1.0082,1.004675,1.078497,1.061746,1.051032,1.087969,1.007521
4.871667,1.051905,1.071865,1.061922,1.054503,1.058783,1.077253,1.058711,1.098272,1.103897,1.019493,1.00294,1.000393,1.008265,1.005294,1.078534,1.061975,1.050388,1.087817,1.007328
4.881667,1.051883,1.071906,1.061999,1.054428,1.058055,1.076683,1.058234,1.097792,1.103472,1.018848,1.00233,1.000123,1.008306,1.005865,1.078535,1.062177,1.049742,1.087571,1.007141
4.891667,1.051828,1.071913,1.062043,1.054322,1.057333,1.076078,1.057725,1.097243,1.102971,1.018196,1.001748,0.999861,1.008324,1.006391,1.078502,1.062354,1.049097,1.087236,1.006963
4.901667,1.051743,1.071889,1.062057,1.05419,1.056621,1.075443,1.057189,1.09663,1.102396,1.01754,1.001199,0.99961,1.008325,1.006873,1.078439,1.06251,1.048456,1.086816,1.006796
4.911667,1.051635,1.071839,1.062047,1.054036,1.055924,1.074784,1.056633,1.095958,1.101753,1.016882,1.000687,0.999376,1.008313,1.007313,1.078351,1.06265,1.047823,1.086315,1.006641
4.921667,1.051508,1.071767,1.062016,1.053867,1.055246,1.074106,1.056061,1.095233,1.101047,1.016226,1.000217,0.99916,1.00829,1.007715,1.07824,1.062776,1.047201,1.085738,1.006499
4.931667,1.051389,1.071705,1.061998,1.053705,1.054577,1.073418,1.055484,1.094478,1.100307,1.015574,0.999769,0.998959,1.008302,1.008117,1.078137,1.06293,1.046588,1.085119,1.006362
